id,label,umls_xref
DOID:436,posterior mediastinum cancer,UMLS_CUI:C0153502
DOID:4360,epithelioid cell melanoma,UMLS_CUI:C0334443
DOID:4362,cervical cancer,UMLS_CUI:C0007847|UMLS_CUI:C0007873
DOID:4364,malignant breast melanoma,UMLS_CUI:C0346787
DOID:4367,apparent mineralocorticoid excess syndrome,UMLS_CUI:C0342488
DOID:437,myasthenia gravis,UMLS_CUI:C0026896|UMLS_CUI:C1260409
DOID:4370,stomach diverticulosis,UMLS_CUI:C1148546
DOID:4371,Schnitzler syndrome,UMLS_CUI:C0524988
DOID:4372,intracranial embolism,UMLS_CUI:C0007780|UMLS_CUI:C0752140
DOID:4374,Silo filler's disease,UMLS_CUI:C0037120
DOID:4376,milk allergy,UMLS_CUI:C0079840
DOID:4377,egg allergy,UMLS_CUI:C0559469
DOID:4378,peanut allergy,UMLS_CUI:C0559470
DOID:4379,nut allergy,UMLS_CUI:C0577620
DOID:438,autoimmune disease of the nervous system,UMLS_CUI:C0751871
DOID:4384,orbit alveolar rhabdomyosarcoma,UMLS_CUI:C1335126
DOID:4385,papillary squamous carcinoma,UMLS_CUI:C0334244
DOID:4386,myofibroma,UMLS_CUI:C1266121
DOID:4388,bone peripheral neuroepithelioma,UMLS_CUI:C0855009
DOID:4389,soft tissue peripheral neuroepithelioma,UMLS_CUI:C1112437
DOID:439,neuromuscular junction disease,UMLS_CUI:C0751950
DOID:4394,reticulohistiocytic granuloma,UMLS_CUI:C0035290
DOID:4397,granulomatous dermatitis,UMLS_CUI:C0743086
DOID:4398,pustulosis of palm and sole,UMLS_CUI:C0030246
DOID:4399,acneiform dermatitis,UMLS_CUI:C0234894
DOID:440,neuromuscular disease,UMLS_CUI:C0027868
DOID:4400,dermatosis papulosa nigra,UMLS_CUI:C0011645
DOID:4404,occupational dermatitis,UMLS_CUI:C0028796
DOID:4406,spongiotic dermatitis,UMLS_CUI:C0262984
DOID:4407,phototoxic dermatitis,UMLS_CUI:C0162830
DOID:4409,folliculitis,UMLS_CUI:C0016436
DOID:4411,hepatitis E,UMLS_CUI:C0085293
DOID:4413,cervix melanoma,UMLS_CUI:C0877611
DOID:4415,fibrous histiocytoma,UMLS_CUI:C0206644
DOID:4418,cutaneous fibrous histiocytoma,UMLS_CUI:C0002991|UMLS_CUI:C0346049
DOID:4419,benign deep fibrous histiocytoma,UMLS_CUI:C1266125
DOID:4422,malignant adenofibroma,UMLS_CUI:C1510778
DOID:4423,sea-blue histiocytosis,UMLS_CUI:C0036489
DOID:4424,juvenile xanthogranuloma,UMLS_CUI:C0043324
DOID:4428,dyslexia,UMLS_CUI:C0476254
DOID:4430,somatostatinoma,UMLS_CUI:C0037661
DOID:4432,pancreatic somatostatinoma,UMLS_CUI:C1368041
DOID:4433,pancreatic delta cell neoplasm,UMLS_CUI:C1335301
DOID:4434,small intestine neuroendocrine neoplasm,UMLS_CUI:C1336005
DOID:4435,cavernous sinus meningioma,UMLS_CUI:C1332865
DOID:4436,anterior cranial fossa meningioma,UMLS_CUI:C1332301
DOID:4437,skull base meningioma,UMLS_CUI:C1335976
DOID:4438,central nervous system germinoma,UMLS_CUI:C1333813
DOID:4439,central nervous system germ cell tumor,UMLS_CUI:C1332880
DOID:4440,seminoma,UMLS_CUI:C0036631
DOID:4441,dysgerminoma,UMLS_CUI:C0013377
DOID:4442,cervical alveolar soft part sarcoma,UMLS_CUI:C1516408
DOID:4447,cystoid macular edema,UMLS_CUI:C0024440
DOID:4448,macular degeneration,UMLS_CUI:C0024437
DOID:4449,macular retinal edema,UMLS_CUI:C0271051
DOID:445,Bartter disease,UMLS_CUI:C0004775
DOID:4450,renal cell carcinoma,UMLS_CUI:C0007134
DOID:4451,renal carcinoma,UMLS_CUI:C1378703
DOID:4454,childhood kidney cell carcinoma,UMLS_CUI:C1333001
DOID:446,primary hyperaldosteronism,UMLS_CUI:C0010481|UMLS_CUI:C0020428
DOID:4463,multilocular clear cell renal cell carcinoma,UMLS_CUI:C0346249
DOID:4464,collecting duct carcinoma,UMLS_CUI:C1266044
DOID:4465,papillary renal cell carcinoma,UMLS_CUI:C1306837|UMLS_CUI:C1336078
DOID:4467,clear cell renal cell carcinoma,UMLS_CUI:C0279702
DOID:4468,clear cell adenocarcinoma,UMLS_CUI:C0025490|UMLS_CUI:C0206681|UMLS_CUI:C0334322
DOID:447,renal tubular transport disease,UMLS_CUI:C0035091
DOID:4471,chromophobe renal cell carcinoma,UMLS_CUI:C1266042
DOID:4472,mucinous tubular and spindle renal cell carcinoma,UMLS_CUI:C1513719
DOID:4473,sarcomatoid renal cell carcinoma,UMLS_CUI:C1266043
DOID:4479,pseudohypoaldosteronism,UMLS_CUI:C0033805
DOID:4480,achondroplasia,UMLS_CUI:C0001080
DOID:4481,allergic rhinitis,UMLS_CUI:C0002103
DOID:4483,rhinitis,UMLS_CUI:C0035455
DOID:4486,malignant biphasic mesothelioma,UMLS_CUI:C0334515
DOID:4488,sarcomatoid mesothelioma,UMLS_CUI:C0334513
DOID:4489,malignant epithelial mesothelioma,UMLS_CUI:C0862312
DOID:4491,persian gulf syndrome,UMLS_CUI:C0282550
DOID:4492,avian influenza,UMLS_CUI:C0016627
DOID:450,myotonic disease,UMLS_CUI:C0553604
DOID:4500,hypokalemia,UMLS_CUI:C1514284
DOID:4501,orofaciodigital syndrome,UMLS_CUI:C0029294
DOID:4504,central nervous system angiosarcoma,UMLS_CUI:C1332875
DOID:4505,childhood angiosarcoma,UMLS_CUI:C0279988
DOID:4510,aorta angiosarcoma,UMLS_CUI:C1332312
DOID:4511,breast angiosarcoma,UMLS_CUI:C1332614
DOID:4512,conventional angiosarcoma,UMLS_CUI:C1333155
DOID:4513,gallbladder angiosarcoma,UMLS_CUI:C1333742
DOID:4514,thyroid angiosarcoma,UMLS_CUI:C1336748
DOID:4515,thyroid sarcoma,UMLS_CUI:C1336756
DOID:4517,skin angiosarcoma,UMLS_CUI:C0346081
DOID:452,pleomorphic adenoma,UMLS_CUI:C0026277
DOID:4520,cervical endometrial stromal sarcoma,UMLS_CUI:C3642326
DOID:4521,cervix endometrial stromal tumor,UMLS_CUI:C4289586
DOID:4522,superior vena cava angiosarcoma,UMLS_CUI:C1336530
DOID:4524,prostate angiosarcoma,UMLS_CUI:C1335504
DOID:4525,mediastinum angiosarcoma,UMLS_CUI:C1334649
DOID:4527,ovarian angiosarcoma,UMLS_CUI:C1335152
DOID:4531,mucoepidermoid carcinoma,UMLS_CUI:C0206694
DOID:4534,Hallermann-Streiff syndrome,UMLS_CUI:C0018522
DOID:4535,hypotrichosis,UMLS_CUI:C0020678
DOID:4540,dysgraphia,UMLS_CUI:C0001825
DOID:4541,nominal aphasia,UMLS_CUI:C0003113
DOID:4542,basophil adenoma,UMLS_CUI:C0001431
DOID:4543,retrograde amnesia,UMLS_CUI:C0002624
DOID:4545,mesenchymal chondrosarcoma,UMLS_CUI:C0206637
DOID:4546,childhood mesenchymal chondrosarcoma,UMLS_CUI:C1332982
DOID:4547,adult mesenchymal chondrosarcoma,UMLS_CUI:C1332207
DOID:4548,extraskeletal mesenchymal chondrosarcoma,UMLS_CUI:C1275279
DOID:4549,extraskeletal myxoid chondrosarcoma,UMLS_CUI:C1275278
DOID:4550,anal gland neoplasm,UMLS_CUI:C0002757
DOID:4551,anus benign neoplasm,UMLS_CUI:C0003463
DOID:4552,large cell carcinoma,UMLS_CUI:C0206704
DOID:4553,thymus large cell carcinoma,UMLS_CUI:C1334364
DOID:4554,type C thymoma,UMLS_CUI:C1322286
DOID:4555,ovarian large-cell neuroendocrine carcinoma,UMLS_CUI:C1335174
DOID:4556,lung large cell carcinoma,UMLS_CUI:C0345958
DOID:4557,oral leukoedema,UMLS_CUI:C0023523
DOID:4558,Ludwig's angina,UMLS_CUI:C0024081
DOID:456,ascariasis,UMLS_CUI:C0003950
DOID:4560,non specific chronic endometritis,UMLS_CUI:C1335061
DOID:4561,granulomatous endometritis,UMLS_CUI:C1333876
DOID:4562,subacute bacterial endocarditis,UMLS_CUI:C0014122
DOID:4584,choroid plexus meningioma,UMLS_CUI:C0431118
DOID:4586,familial meningioma,UMLS_CUI:C1333989
DOID:4587,benign meningioma,UMLS_CUI:C0281784
DOID:4588,secretory meningioma,UMLS_CUI:C1384406
DOID:4591,lymphoplasmacyte-rich meningioma,UMLS_CUI:C0431119
DOID:4593,childhood meningioma,UMLS_CUI:C0280656
DOID:4594,microcystic meningioma,UMLS_CUI:C1384408
DOID:4603,epidermolytic hyperkeratosis,UMLS_CUI:C0079153
DOID:4606,bile duct cancer,UMLS_CUI:C0005396|UMLS_CUI:C0153453
DOID:4607,biliary tract cancer,UMLS_CUI:C0005426|UMLS_CUI:C0750952
DOID:4608,common bile duct neoplasm,UMLS_CUI:C0009442
DOID:461,muscle benign neoplasm,UMLS_CUI:C0027664|UMLS_CUI:C0282606
DOID:4610,intestinal benign neoplasm,UMLS_CUI:C0021841
DOID:4613,ulnar neuropathy,UMLS_CUI:C0154743
DOID:4617,periapical granuloma,UMLS_CUI:C0031029
DOID:4618,maxillary cancer,UMLS_CUI:C0024954
DOID:4621,holoprosencephaly,UMLS_CUI:C0079541
DOID:4624,Ollier disease,UMLS_CUI:C0024454
DOID:4626,hydranencephaly,UMLS_CUI:C0020225
DOID:4627,ideomotor apraxia,UMLS_CUI:C0234523
DOID:4630,inverted transitional papilloma,UMLS_CUI:C0334269
DOID:4633,nasal cavity inverting papilloma,UMLS_CUI:C0280336
DOID:4636,submandibular adenitis,UMLS_CUI:C0235591
DOID:4637,cervical adenitis,UMLS_CUI:C0149642
DOID:4638,postauricular lymphadenitis,UMLS_CUI:C0919638
DOID:4639,suppurative lymphadenitis,UMLS_CUI:C0392051
DOID:4640,axillary adenitis,UMLS_CUI:C0919797
DOID:4644,epidermolysis bullosa simplex,UMLS_CUI:C0079298
DOID:4645,retinal cancer,UMLS_CUI:C0024622|UMLS_CUI:C0524801
DOID:4648,familial retinoblastoma,UMLS_CUI:C0751483
DOID:4650,bilateral retinoblastoma,UMLS_CUI:C0854914
DOID:4651,unilateral retinoblastoma,UMLS_CUI:C0854915
DOID:4653,intraocular retinoblastoma,UMLS_CUI:C0278717
DOID:4656,extraocular retinoblastoma,UMLS_CUI:C0278719
DOID:4658,benign mastocytoma,UMLS_CUI:C0024897
DOID:4659,extracutaneous mastocytoma,UMLS_CUI:C0272202
DOID:4660,indolent systemic mastocytosis,UMLS_CUI:C0272203
DOID:4661,multiple chemical sensitivity,UMLS_CUI:C0242992
DOID:4662,thalamic disease,UMLS_CUI:C0039726
DOID:4664,filamentary keratitis,UMLS_CUI:C0155077
DOID:467,venous hemangioma,UMLS_CUI:C0334532
DOID:4671,freemartinism,UMLS_CUI:C0016697
DOID:4674,androgen insensitivity syndrome,UMLS_CUI:C0039585
DOID:4675,uremic neuropathy,UMLS_CUI:C0268708
DOID:4676,uremia,UMLS_CUI:C0041948
DOID:4677,keratitis,UMLS_CUI:C0022568
DOID:4678,thymus mucoepidermoid carcinoma,UMLS_CUI:C1334814
DOID:4679,breast mucoepidermoid carcinoma,UMLS_CUI:C1334813
DOID:468,intramuscular hemangioma,UMLS_CUI:C0205789
DOID:4680,breast metaplastic carcinoma,UMLS_CUI:C1334708
DOID:4681,bile duct mucoepidermoid carcinoma,UMLS_CUI:C1332552
DOID:4682,extrahepatic bile duct carcinoma,UMLS_CUI:C0238019
DOID:4683,cutaneous mucoepidermoid carcinoma,UMLS_CUI:C0346019
DOID:4685,lacrimal gland mucoepidermoid carcinoma,UMLS_CUI:C1334359
DOID:4686,mucoepidermoid esophageal carcinoma,UMLS_CUI:C1333461
DOID:4687,thyroid gland mucoepidermoid carcinoma,UMLS_CUI:C1513721
DOID:4688,laryngeal mucoepidermoid carcinoma,UMLS_CUI:C1334373
DOID:469,deep angioma,UMLS_CUI:C1333265
DOID:4690,childhood mediastinal neurogenic tumor,UMLS_CUI:C1332981
DOID:4691,malignant mediastinal neurogenic neoplasm,UMLS_CUI:C1334672
DOID:4692,endophthalmitis,UMLS_CUI:C0014236
DOID:4693,nerve plexus neoplasm,UMLS_CUI:C1334945
DOID:4696,intraneural perineurioma,UMLS_CUI:C1370658
DOID:4697,perineurioma,UMLS_CUI:C0751691|UMLS_CUI:C1370657
DOID:4698,nerve root neoplasm,UMLS_CUI:C1334946
DOID:4699,epicardium cancer,UMLS_CUI:C0346610|UMLS_CUI:C1290403
DOID:47,prostate disease,UMLS_CUI:C0033575
DOID:470,verrucous keratotic hemangioma,UMLS_CUI:C0334540
DOID:4702,mongolian spot,UMLS_CUI:C0265985
DOID:4706,infratentorial cancer,UMLS_CUI:C0021432|UMLS_CUI:C0751593
DOID:4707,cervicomedullary junction neoplasm,UMLS_CUI:C1332923
DOID:4708,foramen magnum meningioma,UMLS_CUI:C1333630
DOID:471,skin hemangioma,UMLS_CUI:C0687140
DOID:4715,gastric neuroendocrine neoplasm,UMLS_CUI:C1333783
DOID:4716,malignant gastric germ cell tumor,UMLS_CUI:C1333769
DOID:4717,extragonadal germ cell cancer,UMLS_CUI:C0262963|UMLS_CUI:C1334581
DOID:4719,bone giant cell sarcoma,UMLS_CUI:C0334552
DOID:472,subglottic angioma,UMLS_CUI:C1336518
DOID:4723,intracranial hypotension,UMLS_CUI:C0524812
DOID:4724,brain edema,UMLS_CUI:C1527311
DOID:4730,vasomotor rhinitis,UMLS_CUI:C0035460
DOID:4731,atrophic rhinitis,UMLS_CUI:C0035459
DOID:4734,calciphylaxis,UMLS_CUI:C0006666
DOID:4737,somatoform disorder,UMLS_CUI:C0520482|UMLS_CUI:C0037650
DOID:4739,testicular Brenner tumor,UMLS_CUI:C1515281
DOID:474,histiocytoid hemangioma,UMLS_CUI:C0205788
DOID:4743,mixed testicular germ cell tumor,UMLS_CUI:C1336720
DOID:4744,placenta accreta,UMLS_CUI:C0032044
DOID:4749,middle cranial fossa meningioma,UMLS_CUI:C1334757
DOID:4751,striatonigral degeneration,UMLS_CUI:C0270733
DOID:4752,multiple system atrophy,UMLS_CUI:C0037019|UMLS_CUI:C0393571
DOID:4756,testicular Leydig cell tumor,UMLS_CUI:C0863027|UMLS_CUI:C1515288
DOID:4757,testicular sex cord-stromal neoplasm,UMLS_CUI:C1515289
DOID:476,breast hemangioma,UMLS_CUI:C0853715
DOID:4762,vasculogenic impotence,UMLS_CUI:C0243000
DOID:4765,pulmonary blastoma,UMLS_CUI:C0206629
DOID:4766,embryoma,UMLS_CUI:C0936282
DOID:4767,classic pulmonary blastoma,UMLS_CUI:C1332556
DOID:4768,epithelial predominant pulmonary blastoma,UMLS_CUI:C1333420
DOID:4769,pleuropulmonary blastoma,UMLS_CUI:C1266144
DOID:4773,congenital mesoblastic nephroma,UMLS_CUI:C1332965
DOID:4776,rapidly progressive glomerulonephritis,UMLS_CUI:C0221239
DOID:4777,exudative glomerulonephritis,UMLS_CUI:C0546345
DOID:4778,proliferative glomerulonephritis,UMLS_CUI:C0235618
DOID:4779,focal embolic glomerulonephritis,UMLS_CUI:C0238143
DOID:4780,anti-basement membrane glomerulonephritis,UMLS_CUI:C1332309
DOID:4781,diffuse glomerulonephritis,UMLS_CUI:C0859036
DOID:4782,subacute glomerulonephritis,UMLS_CUI:C1263744
DOID:4783,mesangial proliferative glomerulonephritis,UMLS_CUI:C0221238
DOID:4784,immune-complex glomerulonephritis,UMLS_CUI:C0744421
DOID:4787,cerebellopontine angle primitive neuroectodermal tumor,UMLS_CUI:C1332904
DOID:4788,intracranial primitive neuroectodermal tumor,UMLS_CUI:C1334246
DOID:479,angiokeratoma,UMLS_CUI:C0002985|UMLS_CUI:C0346075
DOID:4790,medulloepithelioma,UMLS_CUI:C0334596
DOID:4791,supratentorial primitive neuroectodermal tumor,UMLS_CUI:C1336538
DOID:4795,"GM2 gangliosidosis, AB variant",UMLS_CUI:C0268275
DOID:4796,space motion sickness,UMLS_CUI:C0242700
DOID:4797,SM-AHNMD,UMLS_CUI:C1301365
DOID:4798,aggressive systemic mastocytosis,UMLS_CUI:C1112486
DOID:48,male reproductive system disease,UMLS_CUI:C0017412
DOID:480,movement disease,UMLS_CUI:C0026650
DOID:481,obsolete central nervous system hereditary degenerative disease,UMLS_CUI:C0014887
DOID:4810,cerebrotendinous xanthomatosis,UMLS_CUI:C0238052
DOID:4812,adult brainstem gliosarcoma,UMLS_CUI:C1377914
DOID:4813,adult brain stem glioma,UMLS_CUI:C0278873
DOID:4817,ganglioneuroma,UMLS_CUI:C0017075|UMLS_CUI:C1513025
DOID:482,hemangioma of peripheral nerve,UMLS_CUI:C1333956
DOID:4829,adenosquamous lung carcinoma,UMLS_CUI:C0279557
DOID:483,cavernous hemangioma,UMLS_CUI:C0018920
DOID:4830,adenosquamous carcinoma,UMLS_CUI:C0206623
DOID:4837,Gorham's disease,UMLS_CUI:C0029436
DOID:4838,myoepithelial carcinoma,UMLS_CUI:C0334699
DOID:4839,sebaceous adenocarcinoma,UMLS_CUI:C0206684
DOID:484,vascular hemostatic disease,UMLS_CUI:C0600502
DOID:4840,sebaceous carcinoma,UMLS_CUI:C1382026
DOID:4843,subependymal glioma,UMLS_CUI:C0206725
DOID:4844,benign ependymoma,UMLS_CUI:C0014474
DOID:4845,pilomyxoid astrocytoma,UMLS_CUI:C1519086
DOID:4846,cauda equina intradural extramedullary astrocytoma,UMLS_CUI:C1334254
DOID:4847,cauda equina neoplasm,UMLS_CUI:C1263892
DOID:4848,cerebellar astrocytoma,UMLS_CUI:C0740480
DOID:4851,pilocytic astrocytoma,UMLS_CUI:C0334583
DOID:4852,pleomorphic xanthoastrocytoma,UMLS_CUI:C0334586
DOID:4853,pilocytic astrocytoma of cerebellum,UMLS_CUI:C0349620
DOID:4855,diencephalic astrocytoma,UMLS_CUI:C1333284
DOID:4856,gliofibroma,UMLS_CUI:C1266178
DOID:4858,pineal gland astrocytoma,UMLS_CUI:C0280795
DOID:486,glomeruloid hemangioma,UMLS_CUI:C1304511
DOID:4860,brain stem astrocytic neoplasm,UMLS_CUI:C1332608
DOID:4863,spinal cord astrocytoma,UMLS_CUI:C0349540
DOID:4866,salivary gland adenoid cystic carcinoma,UMLS_CUI:C0010606
DOID:4867,cervical adenoid cystic carcinoma,UMLS_CUI:C1332911
DOID:4868,prostate adenoid cystic carcinoma,UMLS_CUI:C1335502
DOID:4869,laryngeal adenoid cystic carcinoma,UMLS_CUI:C1334368
DOID:4870,lacrimal gland adenoid cystic carcinoma,UMLS_CUI:C0346340
DOID:4871,cutaneous adenocystic carcinoma,UMLS_CUI:C0346017
DOID:4872,lung adenoid cystic carcinoma,UMLS_CUI:C1334439
DOID:4873,anterior horn cell disease,UMLS_CUI:C0154681
DOID:4875,trachea adenoid cystic carcinoma,UMLS_CUI:C0345945
DOID:4876,trachea carcinoma,UMLS_CUI:C0848879
DOID:4877,breast adenoid cystic carcinoma,UMLS_CUI:C1332167
DOID:4878,esophageal adenoid cystic carcinoma,UMLS_CUI:C1333441
DOID:4879,Bartholin's gland adenoid cystic carcinoma,UMLS_CUI:C1511047
DOID:4880,kidney clear cell sarcoma,UMLS_CUI:C0334488
DOID:4885,Colorado tick fever,UMLS_CUI:C0009400
DOID:4889,lymph node tuberculosis,UMLS_CUI:C0041316|UMLS_CUI:C0242830
DOID:4890,juvenile myoclonic epilepsy,UMLS_CUI:C0270853
DOID:4892,middle ear adenocarcinoma,UMLS_CUI:C1334758
DOID:4893,middle ear carcinoma,UMLS_CUI:C1334760
DOID:4894,rete ovarii adenocarcinoma,UMLS_CUI:C3840223
DOID:4895,rete ovarii benign neoplasm,UMLS_CUI:C1514909
DOID:4896,bile duct adenocarcinoma,UMLS_CUI:C1370800
DOID:4897,bile duct carcinoma,UMLS_CUI:C0740277
DOID:4901,peritoneal serous adenocarcinoma,UMLS_CUI:C1514429
DOID:4902,appendix carcinoma,UMLS_CUI:C0728951
DOID:4903,granular cell carcinoma,UMLS_CUI:C0205644
DOID:4905,pancreatic carcinoma,UMLS_CUI:C0235974
DOID:4906,small intestine adenocarcinoma,UMLS_CUI:C0278803
DOID:4907,small intestine carcinoma,UMLS_CUI:C0238196
DOID:4908,anal carcinoma,UMLS_CUI:C0279637
DOID:4910,urethra adenocarcinoma,UMLS_CUI:C1336885
DOID:4914,esophagus adenocarcinoma,UMLS_CUI:C0279628
DOID:4915,basophilic adenocarcinoma,UMLS_CUI:C0334314
DOID:4916,pituitary carcinoma,UMLS_CUI:C0346300
DOID:4917,villous adenocarcinoma,UMLS_CUI:C0334306
DOID:4918,renal pelvis adenocarcinoma,UMLS_CUI:C1335748
DOID:4919,renal pelvis carcinoma,UMLS_CUI:C0153618|UMLS_CUI:C1335749
DOID:492,acquired hemangioma,UMLS_CUI:C0856897
DOID:4920,eccrine adenocarcinoma,UMLS_CUI:C1266066
DOID:4921,eccrine sweat gland cancer,UMLS_CUI:C1334577
DOID:4922,breast secretory carcinoma,UMLS_CUI:C0334371
DOID:4923,thymus adenocarcinoma,UMLS_CUI:C1336743
DOID:4926,bronchiolo-alveolar adenocarcinoma,UMLS_CUI:C0007120
DOID:4927,Klatskin's tumor,UMLS_CUI:C0206702
DOID:4928,intrahepatic cholangiocarcinoma,UMLS_CUI:C0345905
DOID:4929,tubular adenocarcinoma,UMLS_CUI:C0205645
DOID:4930,nasal cavity adenocarcinoma,UMLS_CUI:C1334920
DOID:4931,nasal cavity carcinoma,UMLS_CUI:C1377785
DOID:4932,ampulla of Vater carcinoma,UMLS_CUI:C0262401
DOID:4933,apocrine carcinoma,UMLS_CUI:C0334346
DOID:4934,apocrine sweat gland cancer,UMLS_CUI:C1334561
DOID:4938,ureter adenocarcinoma,UMLS_CUI:C1336873
DOID:4939,ureter carcinoma,UMLS_CUI:C0600079
DOID:4943,adenocarcinoma in situ,UMLS_CUI:C0334276
DOID:4944,gastroesophageal junction adenocarcinoma,UMLS_CUI:C1332166
DOID:4947,cholangiocarcinoma,UMLS_CUI:C0206698|UMLS_CUI:C0280725
DOID:4948,gallbladder carcinoma,UMLS_CUI:C0235782
DOID:495,sclerosing hemangioma,UMLS_CUI:C1509148
DOID:4952,postpoliomyelitis syndrome,UMLS_CUI:C0080040
DOID:4953,poliomyelitis,UMLS_CUI:C0032371
DOID:4955,central nervous system melanocytic neoplasm,UMLS_CUI:C0349623|UMLS_CUI:C1332887
DOID:4957,meninges hemangiopericytoma,UMLS_CUI:C0349622
DOID:4959,epidermolysis bullosa dystrophica,UMLS_CUI:C0079294
DOID:496,spindle cell hemangioma,UMLS_CUI:C1304508
DOID:4960,bone marrow cancer,UMLS_CUI:C0027022
DOID:4961,bone marrow disease,UMLS_CUI:C0005956
DOID:4962,pericardial tuberculosis,UMLS_CUI:C0031049
DOID:4964,neurotic disorder,UMLS_CUI:C0011579|UMLS_CUI:C0027932|UMLS_CUI:C0282126
DOID:4968,Nelson syndrome,UMLS_CUI:C0027577
DOID:4969,Gerstmann syndrome,UMLS_CUI:C0017494
DOID:4970,prosopagnosia,UMLS_CUI:C0234512
DOID:4971,myelofibrosis,UMLS_CUI:C0001815|UMLS_CUI:C0026987
DOID:4972,myelodysplastic/myeloproliferative neoplasm,UMLS_CUI:C1301355
DOID:4974,actinobacillosis,UMLS_CUI:C0001247
DOID:4976,elephantiasis,UMLS_CUI:C0013882
DOID:4977,lymphedema,UMLS_CUI:C0024236
DOID:4985,extraosseous Ewings sarcoma-primitive neuroepithelial tumor,UMLS_CUI:C0279980
DOID:4986,nonparalytic poliomyelitis,UMLS_CUI:C0152998
DOID:4988,alcoholic pancreatitis,UMLS_CUI:C0376670
DOID:4989,pancreatitis,UMLS_CUI:C0030305
DOID:4990,essential tremor,UMLS_CUI:C0270736
DOID:4991,optic nerve astrocytoma,UMLS_CUI:C1335114|UMLS_CUI:C1336971
DOID:4992,optic nerve glioma,UMLS_CUI:C0346326
DOID:4993,atypical polypoid adenomyoma,UMLS_CUI:C1300347
DOID:4994,adenomyoma of uterine corpus,UMLS_CUI:C1336903
DOID:4995,cervical adenomyoma,UMLS_CUI:C1516404
DOID:4997,Camurati-Engelmann disease,UMLS_CUI:C0011989
DOID:4998,trichorhinophalangeal syndrome type II,UMLS_CUI:C0023003
DOID:50,thyroid gland disease,UMLS_CUI:C0040128
DOID:5003,eunuchism,UMLS_CUI:C0238117
DOID:501,central nervous system hemangioma,UMLS_CUI:C1333957
DOID:5015,fibrolamellar carcinoma,UMLS_CUI:C0334287
DOID:5016,hepatocellular clear cell carcinoma,UMLS_CUI:C1266020
DOID:5022,aflatoxins-related hepatocellular carcinoma,UMLS_CUI:C1332222
DOID:5026,sclerosing hepatic carcinoma,UMLS_CUI:C1266018
DOID:5030,pineal parenchymal tumor of intermediate differentiation,UMLS_CUI:C1367859
DOID:5031,adult pineal parenchymal tumor,UMLS_CUI:C0280794
DOID:5032,pineal gland cancer,UMLS_CUI:C0031941|UMLS_CUI:C0153655|UMLS_CUI:C1412004
DOID:5039,myoblastoma,UMLS_CUI:C0027043
DOID:5040,malignant granular cell esophageal tumor,UMLS_CUI:C1333448
DOID:5041,esophageal cancer,UMLS_CUI:C0014859|UMLS_CUI:C0153413|UMLS_CUI:C0153414|UMLS_CUI:C0153415|UMLS_CUI:C0153416|UMLS_CUI:C0496775
DOID:5042,malignant granular cell myoblastoma,UMLS_CUI:C0334618
DOID:5043,vulvar granular cell tumor,UMLS_CUI:C1520083
DOID:5044,cardiac granular cell neoplasm,UMLS_CUI:C1332845
DOID:5046,mediastinal granular cell myoblastoma,UMLS_CUI:C1334656
DOID:5047,granular cell tumor of the sellar region,UMLS_CUI:C1333873
DOID:5048,posterior pituitary gland neoplasm,UMLS_CUI:C1334957
DOID:5050,Ehrlich tumor carcinoma,UMLS_CUI:C0007125
DOID:5052,melioidosis,UMLS_CUI:C0025229
DOID:5056,adult cerebellar neoplasm,UMLS_CUI:C1332197
DOID:5057,papillary meningioma of the cerebellum,UMLS_CUI:C1332902
DOID:5058,rhabdoid meningioma,UMLS_CUI:C0259786
DOID:5059,childhood cerebellar neoplasm,UMLS_CUI:C1332959
DOID:5062,phencyclidine abuse,UMLS_CUI:C0031391
DOID:5063,basosquamous carcinoma,UMLS_CUI:C0007118
DOID:507,adjustment disorder,UMLS_CUI:C0040701
DOID:5074,high grade ependymoma,UMLS_CUI:C1333407
DOID:5075,myxopapillary ependymoma,UMLS_CUI:C0205769
DOID:5076,mixed glioma,UMLS_CUI:C0259783
DOID:5077,subependymal giant cell astrocytoma,UMLS_CUI:C0205768
DOID:5078,ganglioglioma,UMLS_CUI:C0206716|UMLS_CUI:C1332202|UMLS_CUI:C1332969
DOID:5082,liver cirrhosis,UMLS_CUI:C0023890
DOID:5083,iodine hypothyroidism,UMLS_CUI:C0154159
DOID:5088,mixed epithelial stromal tumour,UMLS_CUI:C1334602
