id	name	ICD-10-CM	MeSH	OMIM	SNOMED CT	GTR	gene-symbol	ghr-page
lung-cancer	Lung cancer	C34.0,C34.90,C34.3,C34.12,C34,C34.00,C34.01,C34.30,C34.91,C34.10,C34.2,C34.02,C34.9,C34.92,C34.1,C34.32,C34.11,C34.31	D008175,D055752,D002289	211980	363358000,830151004	C0684249	SMARCA4	https://medlineplus.gov/genetics/gene/smarca4
lung-cancer	Lung cancer	C34.0,C34.90,C34.3,C34.12,C34,C34.00,C34.01,C34.30,C34.91,C34.10,C34.2,C34.02,C34.9,C34.92,C34.1,C34.32,C34.11,C34.31	D008175,D055752,D002289	211980	363358000,830151004	C0684249	PIK3CA	https://medlineplus.gov/genetics/gene/pik3ca
lung-cancer	Lung cancer	C34.0,C34.90,C34.3,C34.12,C34,C34.00,C34.01,C34.30,C34.91,C34.10,C34.2,C34.02,C34.9,C34.92,C34.1,C34.32,C34.11,C34.31	D008175,D055752,D002289	211980	363358000,830151004	C0684249	CDKN2A	https://medlineplus.gov/genetics/gene/cdkn2a
lung-cancer	Lung cancer	C34.0,C34.90,C34.3,C34.12,C34,C34.00,C34.01,C34.30,C34.91,C34.10,C34.2,C34.02,C34.9,C34.92,C34.1,C34.32,C34.11,C34.31	D008175,D055752,D002289	211980	363358000,830151004	C0684249	EGFR	https://medlineplus.gov/genetics/gene/egfr
lung-cancer	Lung cancer	C34.0,C34.90,C34.3,C34.12,C34,C34.00,C34.01,C34.30,C34.91,C34.10,C34.2,C34.02,C34.9,C34.92,C34.1,C34.32,C34.11,C34.31	D008175,D055752,D002289	211980	363358000,830151004	C0684249	RIT1	https://medlineplus.gov/genetics/gene/rit1
lung-cancer	Lung cancer	C34.0,C34.90,C34.3,C34.12,C34,C34.00,C34.01,C34.30,C34.91,C34.10,C34.2,C34.02,C34.9,C34.92,C34.1,C34.32,C34.11,C34.31	D008175,D055752,D002289	211980	363358000,830151004	C0684249	MAP3K8	https://www.ncbi.nlm.nih.gov/gene/1326
lung-cancer	Lung cancer	C34.0,C34.90,C34.3,C34.12,C34,C34.00,C34.01,C34.30,C34.91,C34.10,C34.2,C34.02,C34.9,C34.92,C34.1,C34.32,C34.11,C34.31	D008175,D055752,D002289	211980	363358000,830151004	C0684249	ERBB2	https://www.ncbi.nlm.nih.gov/gene/2064
lung-cancer	Lung cancer	C34.0,C34.90,C34.3,C34.12,C34,C34.00,C34.01,C34.30,C34.91,C34.10,C34.2,C34.02,C34.9,C34.92,C34.1,C34.32,C34.11,C34.31	D008175,D055752,D002289	211980	363358000,830151004	C0684249	NRG1	https://www.ncbi.nlm.nih.gov/gene/3084
lung-cancer	Lung cancer	C34.0,C34.90,C34.3,C34.12,C34,C34.00,C34.01,C34.30,C34.91,C34.10,C34.2,C34.02,C34.9,C34.92,C34.1,C34.32,C34.11,C34.31	D008175,D055752,D002289	211980	363358000,830151004	C0684249	IRF1	https://www.ncbi.nlm.nih.gov/gene/3659
lung-cancer	Lung cancer	C34.0,C34.90,C34.3,C34.12,C34,C34.00,C34.01,C34.30,C34.91,C34.10,C34.2,C34.02,C34.9,C34.92,C34.1,C34.32,C34.11,C34.31	D008175,D055752,D002289	211980	363358000,830151004	C0684249	MET	https://www.ncbi.nlm.nih.gov/gene/4233
lung-cancer	Lung cancer	C34.0,C34.90,C34.3,C34.12,C34,C34.00,C34.01,C34.30,C34.91,C34.10,C34.2,C34.02,C34.9,C34.92,C34.1,C34.32,C34.11,C34.31	D008175,D055752,D002289	211980	363358000,830151004	C0684249	DDR2	https://www.ncbi.nlm.nih.gov/gene/4921
lung-cancer	Lung cancer	C34.0,C34.90,C34.3,C34.12,C34,C34.00,C34.01,C34.30,C34.91,C34.10,C34.2,C34.02,C34.9,C34.92,C34.1,C34.32,C34.11,C34.31	D008175,D055752,D002289	211980	363358000,830151004	C0684249	SLC22A18	https://www.ncbi.nlm.nih.gov/gene/5002
lung-cancer	Lung cancer	C34.0,C34.90,C34.3,C34.12,C34,C34.00,C34.01,C34.30,C34.91,C34.10,C34.2,C34.02,C34.9,C34.92,C34.1,C34.32,C34.11,C34.31	D008175,D055752,D002289	211980	363358000,830151004	C0684249	PPP2R1B	https://www.ncbi.nlm.nih.gov/gene/5519
lung-cancer	Lung cancer	C34.0,C34.90,C34.3,C34.12,C34,C34.00,C34.01,C34.30,C34.91,C34.10,C34.2,C34.02,C34.9,C34.92,C34.1,C34.32,C34.11,C34.31	D008175,D055752,D002289	211980	363358000,830151004	C0684249	ROS1	https://www.ncbi.nlm.nih.gov/gene/6098
lung-cancer	Lung cancer	C34.0,C34.90,C34.3,C34.12,C34,C34.00,C34.01,C34.30,C34.91,C34.10,C34.2,C34.02,C34.9,C34.92,C34.1,C34.32,C34.11,C34.31	D008175,D055752,D002289	211980	363358000,830151004	C0684249	KEAP1	https://www.ncbi.nlm.nih.gov/gene/9817
lung-cancer	Lung cancer	C34.0,C34.90,C34.3,C34.12,C34,C34.00,C34.01,C34.30,C34.91,C34.10,C34.2,C34.02,C34.9,C34.92,C34.1,C34.32,C34.11,C34.31	D008175,D055752,D002289	211980	363358000,830151004	C0684249	DLEC1	https://www.ncbi.nlm.nih.gov/gene/9940
lung-cancer	Lung cancer	C34.0,C34.90,C34.3,C34.12,C34,C34.00,C34.01,C34.30,C34.91,C34.10,C34.2,C34.02,C34.9,C34.92,C34.1,C34.32,C34.11,C34.31	D008175,D055752,D002289	211980	363358000,830151004	C0684249	RASSF1	https://www.ncbi.nlm.nih.gov/gene/11186
lyme-disease	Lyme disease	A69.2,A69.23,A69.21,A69.20,A69.22	D008193		23502006		HLA-DRB1	https://medlineplus.gov/genetics/gene/hla-drb1
lyme-disease	Lyme disease	A69.2,A69.23,A69.21,A69.20,A69.22	D008193		23502006		TLR1	https://www.ncbi.nlm.nih.gov/gene/7096
lymphangioleiomyomatosis	Lymphangioleiomyomatosis	J84.81	D018192	606690	277844007	C0751674	TSC1	https://medlineplus.gov/genetics/gene/tsc1
lymphangioleiomyomatosis	Lymphangioleiomyomatosis	J84.81	D018192	606690	277844007	C0751674	TSC2	https://medlineplus.gov/genetics/gene/tsc2
lymphedema-distichiasis-syndrome	Lymphedema-distichiasis syndrome		D008209	153400	8634009	C0265345	FOXC2	https://medlineplus.gov/genetics/gene/foxc2
lynch-syndrome	Lynch syndrome		D003123	120435,114500	716318002	C1333991,C1833477,C1838333,C1333990,C2750471,C2936783	MLH1	https://medlineplus.gov/genetics/gene/mlh1
lynch-syndrome	Lynch syndrome		D003123	120435,114500	716318002	C1333991,C1833477,C1838333,C1333990,C2750471,C2936783	MSH2	https://medlineplus.gov/genetics/gene/msh2
lynch-syndrome	Lynch syndrome		D003123	120435,114500	716318002	C1333991,C1833477,C1838333,C1333990,C2750471,C2936783	MSH6	https://medlineplus.gov/genetics/gene/msh6
lynch-syndrome	Lynch syndrome		D003123	120435,114500	716318002	C1333991,C1833477,C1838333,C1333990,C2750471,C2936783	PMS2	https://medlineplus.gov/genetics/gene/pms2
lynch-syndrome	Lynch syndrome		D003123	120435,114500	716318002	C1333991,C1833477,C1838333,C1333990,C2750471,C2936783	EPCAM	https://medlineplus.gov/genetics/gene/epcam
lysinuric-protein-intolerance	Lysinuric protein intolerance		D020157	222700	71751002,50056009,303852004	C0268647	SLC7A7	https://medlineplus.gov/genetics/gene/slc7a7
lysosomal-acid-lipase-deficiency	Lysosomal acid lipase deficiency		D015223	278000	715923003	C0043208	LIPA	https://medlineplus.gov/genetics/gene/lipa
leri-weill-dyschondrosteosis	Léri-Weill dyschondrosteosis		D009139	127300	17818006	C0265309	SHOX	https://medlineplus.gov/genetics/gene/shox
mbd5-associated-neurodevelopmental-disorder	MBD5-associated neurodevelopmental disorder		D065886,D025063	156200	719657001	C1969562	MBD5	https://medlineplus.gov/genetics/gene/mbd5
mbd5-associated-neurodevelopmental-disorder	MBD5-associated neurodevelopmental disorder		D065886,D025063	156200	719657001	C1969562	2	https://medlineplus.gov/genetics/chromosome/2
mda5-deficiency	MDA5 deficiency		D007153				IFIH1	https://medlineplus.gov/genetics/gene/ifih1
mecp2-duplication-syndrome	MECP2 duplication syndrome		D038901	300260	702816000	C1846058	MECP2	https://medlineplus.gov/genetics/gene/mecp2
mecp2-related-severe-neonatal-encephalopathy	MECP2-related severe neonatal encephalopathy		D001925	300673	711487002	C1968556	MECP2	https://medlineplus.gov/genetics/gene/mecp2
med13l-syndrome	MED13L syndrome		D008607	616789		C4225208	MED13L	https://medlineplus.gov/genetics/gene/med13l
megdel-syndrome	MEGDEL syndrome	E71.111	D008052	614739	711409002	C4040739	SERAC1	https://medlineplus.gov/genetics/gene/serac1
mn1-c-terminal-truncation-syndrome	MN1 C-terminal truncation syndrome		D000015	618774		C3551915	MN1	https://medlineplus.gov/genetics/gene/mn1
mpv17-related-hepatocerebral-mitochondrial-dna-depletion-syndrome	MPV17-related hepatocerebral mitochondrial DNA depletion syndrome		D028361	256810	237995002	C1850406	MPV17	https://medlineplus.gov/genetics/gene/mpv17
myh9-related-disorder	MYH9-related disorder	D72.0	D013921	155100	234485006,234484005,236422008	C5200934	MYH9	https://medlineplus.gov/genetics/gene/myh9
mabry-syndrome	Mabry syndrome		D054559	614207,614749,239300	33982008	C1855923,C4551502,C3280153,C3553637	PIGV	https://medlineplus.gov/genetics/gene/pigv
mabry-syndrome	Mabry syndrome		D054559	614207,614749,239300	33982008	C1855923,C4551502,C3280153,C3553637	PIGO	https://medlineplus.gov/genetics/gene/pigo
mabry-syndrome	Mabry syndrome		D054559	614207,614749,239300	33982008	C1855923,C4551502,C3280153,C3553637	PGAP2	https://medlineplus.gov/genetics/gene/pgap2
macrozoospermia	Macrozoospermia		D000072660	243060	236817003	C0403812	AURKC	https://medlineplus.gov/genetics/gene/aurkc
maffucci-syndrome	Maffucci syndrome		D004687	614569	46041001	C0024454	IDH2	https://medlineplus.gov/genetics/gene/idh2
maffucci-syndrome	Maffucci syndrome		D004687	614569	46041001	C0024454	IDH1	https://medlineplus.gov/genetics/gene/idh1
mainzer-saldino-syndrome	Mainzer-Saldino syndrome		D052177	266920	254092004	C1849437	IFT140	https://medlineplus.gov/genetics/gene/ift140
majeed-syndrome	Majeed syndrome		D010019	609628	703540008	C1864997	LPIN2	https://medlineplus.gov/genetics/gene/lpin2
mal-de-meleda	Mal de Meleda		D007645	248300	239069005	C0025221	SLURP1	https://medlineplus.gov/genetics/gene/slurp1
malignant-hyperthermia	Malignant hyperthermia	T88.3	D008305	600467,601888,154276,145600,601887,154275	213026003,405501007	C1866077,C2930980,C1866076,C1838102	CACNA1S	https://medlineplus.gov/genetics/gene/cacna1s
malignant-hyperthermia	Malignant hyperthermia	T88.3	D008305	600467,601888,154276,145600,601887,154275	213026003,405501007	C1866077,C2930980,C1866076,C1838102	RYR1	https://medlineplus.gov/genetics/gene/ryr1
malignant-migrating-partial-seizures-of-infancy	Malignant migrating partial seizures of infancy		D013036	614959	432001000124109	C3554195	SCN1A	https://medlineplus.gov/genetics/gene/scn1a
malignant-migrating-partial-seizures-of-infancy	Malignant migrating partial seizures of infancy		D013036	614959	432001000124109	C3554195	KCNT1	https://medlineplus.gov/genetics/gene/kcnt1
malignant-migrating-partial-seizures-of-infancy	Malignant migrating partial seizures of infancy		D013036	614959	432001000124109	C3554195	TBC1D24	https://medlineplus.gov/genetics/gene/tbc1d24
malonyl-coa-decarboxylase-deficiency	Malonyl-CoA decarboxylase deficiency		D008661	248360	124594007	C0342793	MLYCD	https://medlineplus.gov/genetics/gene/mlycd
mandibuloacral-dysplasia	Mandibuloacral dysplasia		D008060	608612,248370	109419009	C1837756,C0432291	LMNA	https://medlineplus.gov/genetics/gene/lmna
mandibuloacral-dysplasia	Mandibuloacral dysplasia		D008060	608612,248370	109419009	C1837756,C0432291	ZMPSTE24	https://medlineplus.gov/genetics/gene/zmpste24
mandibulofacial-dysostosis-with-microcephaly	Mandibulofacial dysostosis with microcephaly	Q75.4	D008342	610536	711543008	C1864652	EFTUD2	https://medlineplus.gov/genetics/gene/eftud2
manitoba-oculotrichoanal-syndrome	Manitoba oculotrichoanal syndrome		D000015	248450	703539006	C1855425	FREM1	https://medlineplus.gov/genetics/gene/frem1
mannose-binding-lectin-deficiency	Mannose-binding lectin deficiency		D007153	614372	703538003	C3280586	MBL2	https://medlineplus.gov/genetics/gene/mbl2
maple-syrup-urine-disease	Maple syrup urine disease	E71.0	D008375	615135,248600	27718001,31368008,405287008,405288003,54064006	C0024776,C0268568	BCKDHA	https://medlineplus.gov/genetics/gene/bckdha
maple-syrup-urine-disease	Maple syrup urine disease	E71.0	D008375	615135,248600	27718001,31368008,405287008,405288003,54064006	C0024776,C0268568	BCKDHB	https://medlineplus.gov/genetics/gene/bckdhb
maple-syrup-urine-disease	Maple syrup urine disease	E71.0	D008375	615135,248600	27718001,31368008,405287008,405288003,54064006	C0024776,C0268568	DBT	https://medlineplus.gov/genetics/gene/dbt
maple-syrup-urine-disease	Maple syrup urine disease	E71.0	D008375	615135,248600	27718001,31368008,405287008,405288003,54064006	C0024776,C0268568	PPM1K	https://www.ncbi.nlm.nih.gov/gene/152926
marfan-syndrome	Marfan syndrome	Q87.4,Q87.43,Q87.41,Q87.410,Q87.42,Q87.418,Q87.40	D008382	154700	19346006,57201002,234035006	C0024796	FBN1	https://medlineplus.gov/genetics/gene/fbn1
marinesco-sjogren-syndrome	Marinesco-Sjögren syndrome		D013132	248800	80734006	C0024814	SIL1	https://medlineplus.gov/genetics/gene/sil1
maternally-inherited-diabetes-and-deafness	Maternally inherited diabetes and deafness	E13.69	D003920	520000	237619009	C0342289	MT-TL1	https://medlineplus.gov/genetics/gene/mt-tl1
maternally-inherited-diabetes-and-deafness	Maternally inherited diabetes and deafness	E13.69	D003920	520000	237619009	C0342289	MT-TK	https://medlineplus.gov/genetics/gene/mt-tk
maternally-inherited-diabetes-and-deafness	Maternally inherited diabetes and deafness	E13.69	D003920	520000	237619009	C0342289	MT-TE	https://medlineplus.gov/genetics/gene/mt-te
maternally-inherited-diabetes-and-deafness	Maternally inherited diabetes and deafness	E13.69	D003920	520000	237619009	C0342289	Mitochondrial DNA	https://medlineplus.gov/genetics/chromosome/mitochondrial-dna
maturity-onset-diabetes-of-the-young	Maturity-onset diabetes of the young		D003920	606391,125850,125851,600496,137920	14052004,717048002,721234004,717182006,609561005	C0342276,C1833382,C0342277,C1838100,C1853297,C2677132,C3150617,C4225299,C1864839,C1853371,C1852093,C4225365,C3150618	ABCC8	https://medlineplus.gov/genetics/gene/abcc8
maturity-onset-diabetes-of-the-young	Maturity-onset diabetes of the young		D003920	606391,125850,125851,600496,137920	14052004,717048002,721234004,717182006,609561005	C0342276,C1833382,C0342277,C1838100,C1853297,C2677132,C3150617,C4225299,C1864839,C1853371,C1852093,C4225365,C3150618	KCNJ11	https://medlineplus.gov/genetics/gene/kcnj11
maturity-onset-diabetes-of-the-young	Maturity-onset diabetes of the young		D003920	606391,125850,125851,600496,137920	14052004,717048002,721234004,717182006,609561005	C0342276,C1833382,C0342277,C1838100,C1853297,C2677132,C3150617,C4225299,C1864839,C1853371,C1852093,C4225365,C3150618	INS	https://medlineplus.gov/genetics/gene/ins
maturity-onset-diabetes-of-the-young	Maturity-onset diabetes of the young		D003920	606391,125850,125851,600496,137920	14052004,717048002,721234004,717182006,609561005	C0342276,C1833382,C0342277,C1838100,C1853297,C2677132,C3150617,C4225299,C1864839,C1853371,C1852093,C4225365,C3150618	HNF1B	https://medlineplus.gov/genetics/gene/hnf1b
maturity-onset-diabetes-of-the-young	Maturity-onset diabetes of the young		D003920	606391,125850,125851,600496,137920	14052004,717048002,721234004,717182006,609561005	C0342276,C1833382,C0342277,C1838100,C1853297,C2677132,C3150617,C4225299,C1864839,C1853371,C1852093,C4225365,C3150618	HNF1A	https://medlineplus.gov/genetics/gene/hnf1a
maturity-onset-diabetes-of-the-young	Maturity-onset diabetes of the young		D003920	606391,125850,125851,600496,137920	14052004,717048002,721234004,717182006,609561005	C0342276,C1833382,C0342277,C1838100,C1853297,C2677132,C3150617,C4225299,C1864839,C1853371,C1852093,C4225365,C3150618	GCK	https://medlineplus.gov/genetics/gene/gck
maturity-onset-diabetes-of-the-young	Maturity-onset diabetes of the young		D003920	606391,125850,125851,600496,137920	14052004,717048002,721234004,717182006,609561005	C0342276,C1833382,C0342277,C1838100,C1853297,C2677132,C3150617,C4225299,C1864839,C1853371,C1852093,C4225365,C3150618	HNF4A	https://medlineplus.gov/genetics/gene/hnf4a
maturity-onset-diabetes-of-the-young	Maturity-onset diabetes of the young		D003920	606391,125850,125851,600496,137920	14052004,717048002,721234004,717182006,609561005	C0342276,C1833382,C0342277,C1838100,C1853297,C2677132,C3150617,C4225299,C1864839,C1853371,C1852093,C4225365,C3150618	APPL1	https://www.ncbi.nlm.nih.gov/gene/352
maturity-onset-diabetes-of-the-young	Maturity-onset diabetes of the young		D003920	606391,125850,125851,600496,137920	14052004,717048002,721234004,717182006,609561005	C0342276,C1833382,C0342277,C1838100,C1853297,C2677132,C3150617,C4225299,C1864839,C1853371,C1852093,C4225365,C3150618	BLK	https://www.ncbi.nlm.nih.gov/gene/640
maturity-onset-diabetes-of-the-young	Maturity-onset diabetes of the young		D003920	606391,125850,125851,600496,137920	14052004,717048002,721234004,717182006,609561005	C0342276,C1833382,C0342277,C1838100,C1853297,C2677132,C3150617,C4225299,C1864839,C1853371,C1852093,C4225365,C3150618	CEL	https://www.ncbi.nlm.nih.gov/gene/1056
maturity-onset-diabetes-of-the-young	Maturity-onset diabetes of the young		D003920	606391,125850,125851,600496,137920	14052004,717048002,721234004,717182006,609561005	C0342276,C1833382,C0342277,C1838100,C1853297,C2677132,C3150617,C4225299,C1864839,C1853371,C1852093,C4225365,C3150618	PDX1	https://www.ncbi.nlm.nih.gov/gene/3651
maturity-onset-diabetes-of-the-young	Maturity-onset diabetes of the young		D003920	606391,125850,125851,600496,137920	14052004,717048002,721234004,717182006,609561005	C0342276,C1833382,C0342277,C1838100,C1853297,C2677132,C3150617,C4225299,C1864839,C1853371,C1852093,C4225365,C3150618	NEUROD1	https://www.ncbi.nlm.nih.gov/gene/4760
maturity-onset-diabetes-of-the-young	Maturity-onset diabetes of the young		D003920	606391,125850,125851,600496,137920	14052004,717048002,721234004,717182006,609561005	C0342276,C1833382,C0342277,C1838100,C1853297,C2677132,C3150617,C4225299,C1864839,C1853371,C1852093,C4225365,C3150618	PAX4	https://www.ncbi.nlm.nih.gov/gene/5078
maturity-onset-diabetes-of-the-young	Maturity-onset diabetes of the young		D003920	606391,125850,125851,600496,137920	14052004,717048002,721234004,717182006,609561005	C0342276,C1833382,C0342277,C1838100,C1853297,C2677132,C3150617,C4225299,C1864839,C1853371,C1852093,C4225365,C3150618	KLF11	https://www.ncbi.nlm.nih.gov/gene/8462
mayer-rokitansky-kuster-hauser-syndrome	Mayer-Rokitansky-Küster-Hauser syndrome		D058489	601076,277000	253828000	C1698581	SHOX	https://medlineplus.gov/genetics/gene/shox
mayer-rokitansky-kuster-hauser-syndrome	Mayer-Rokitansky-Küster-Hauser syndrome		D058489	601076,277000	253828000	C1698581	LHX1	https://medlineplus.gov/genetics/gene/lhx1
mayer-rokitansky-kuster-hauser-syndrome	Mayer-Rokitansky-Küster-Hauser syndrome		D058489	601076,277000	253828000	C1698581	TBX6	https://www.ncbi.nlm.nih.gov/gene/6911
mccune-albright-syndrome	McCune-Albright syndrome	Q78.1	D005359	174800	36517007	C0242292	GNAS	https://medlineplus.gov/genetics/gene/gnas
mckusick-kaufman-syndrome	McKusick-Kaufman syndrome		D052202,D006330,D017689	236700	702407009	C0948368	MKKS	https://medlineplus.gov/genetics/gene/mkks
mcleod-neuroacanthocytosis-syndrome	McLeod neuroacanthocytosis syndrome		D054546	300842	724172004	C0398568	XK	https://medlineplus.gov/genetics/gene/xk
meckel-syndrome	Meckel syndrome		D000015	603194,607361,614175,249000,614209,612284,611561,613885,611134,267010	29076005	C1969052,C2676790,C1846357,C1864148,C3280036,C3836857,C3280155,C2673885,C1970161,C3714506	CEP290	https://medlineplus.gov/genetics/gene/cep290
meckel-syndrome	Meckel syndrome		D000015	603194,607361,614175,249000,614209,612284,611561,613885,611134,267010	29076005	C1969052,C2676790,C1846357,C1864148,C3280036,C3836857,C3280155,C2673885,C1970161,C3714506	MKS1	https://www.ncbi.nlm.nih.gov/gene/4290
meckel-syndrome	Meckel syndrome		D000015	603194,607361,614175,249000,614209,612284,611561,613885,611134,267010	29076005	C1969052,C2676790,C1846357,C1864148,C3280036,C3836857,C3280155,C2673885,C1970161,C3714506	RPGRIP1L	https://www.ncbi.nlm.nih.gov/gene/23322
